asset,offset_seconds,depth,threshold_bps,month,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units
SOL,15,50,75,2026-03,499,272,227,8,54.509,8.8757,45
SOL,15,50,75,2026-04,241,123,118,3,51.0373,2.0492,5
SOL,15,50,75,2026-05,146,81,65,0,55.4795,10.9589,16
SOL,15,50,75,2026-06,511,274,237,7,53.6204,7.1429,37
SOL,15,50,80,2025-12,56,30,26,0,53.5714,7.1429,4
SOL,15,50,80,2026-01,311,162,149,3,52.09,4.1401,13
SOL,15,50,80,2026-02,815,470,345,13,57.6687,15.0966,125
SOL,15,50,80,2026-03,438,241,197,7,55.0228,9.8876,44
SOL,15,50,80,2026-04,195,97,98,3,49.7436,-0.5051,-1
SOL,15,50,80,2026-05,125,70,55,0,56,12,15
SOL,15,50,80,2026-06,438,237,201,4,54.1096,8.1448,36
SOL,15,50,85,2025-12,50,27,23,0,54,8,4
SOL,15,50,85,2026-01,268,138,130,3,51.4925,2.952,8
SOL,15,50,85,2026-02,726,419,307,11,57.7135,15.1967,112
SOL,15,50,85,2026-03,371,204,167,7,54.9865,9.7884,37
SOL,15,50,85,2026-04,164,85,79,2,51.8293,3.6145,6
SOL,15,50,85,2026-05,97,54,43,0,55.6701,11.3402,11
SOL,15,50,85,2026-06,388,208,180,4,53.6082,7.1429,28
SOL,15,50,90,2025-12,41,23,18,0,56.0976,12.1951,5
SOL,15,50,90,2026-01,229,122,107,3,53.2751,6.4655,15
SOL,15,50,90,2026-02,640,372,268,10,58.125,16,104
SOL,15,50,90,2026-03,319,174,145,7,54.5455,8.8957,29
SOL,15,50,90,2026-04,134,71,63,2,52.9851,5.8824,8
SOL,15,50,90,2026-05,84,49,35,0,58.3333,16.6667,14
SOL,15,50,90,2026-06,350,189,161,3,54,7.932,28
SOL,15,50,95,2025-12,35,18,17,0,51.4286,2.8571,1
SOL,15,50,95,2026-01,201,109,92,3,54.2289,8.3333,17
SOL,15,50,95,2026-02,571,326,245,9,57.0928,13.9655,81
SOL,15,50,95,2026-03,269,149,120,6,55.3903,10.5455,29
SOL,15,50,95,2026-04,114,61,53,2,53.5088,6.8966,8
SOL,15,50,95,2026-05,74,43,31,0,58.1081,16.2162,12
SOL,15,50,95,2026-06,306,164,142,3,53.5948,7.1197,22
SOL,15,50,100,2025-12,32,17,15,0,53.125,6.25,2
SOL,15,50,100,2026-01,181,95,86,3,52.4862,4.8913,9
SOL,15,50,100,2026-02,499,284,215,9,56.9138,13.5827,69
SOL,15,50,100,2026-03,229,128,101,5,55.8952,11.5385,27
SOL,15,50,100,2026-04,100,55,45,2,55,9.8039,10
SOL,15,50,100,2026-05,60,30,30,0,50,0,0
SOL,15,50,100,2026-06,283,149,134,3,52.6502,5.2448,15
SOL,15,40,0,2025-12,3349,1748,1601,107,52.1947,4.2535,147
SOL,15,40,0,2026-01,8624,4503,4121,303,52.2147,4.2792,382
SOL,15,40,0,2026-02,7827,4124,3703,236,52.6894,5.2214,421
SOL,15,40,0,2026-03,8649,4537,4112,278,52.4569,4.7608,425
SOL,15,40,0,2026-04,8202,4384,3818,437,53.4504,6.5517,566
SOL,15,40,0,2026-05,8508,4369,4139,419,51.3517,2.5765,230
SOL,15,40,0,2026-06,5304,2742,2562,167,51.6968,3.2901,180
SOL,15,40,5,2025-12,2523,1334,1189,82,52.8736,5.5662,145
SOL,15,40,5,2026-01,6795,3583,3212,218,52.7299,5.2902,371
SOL,15,40,5,2026-02,6835,3630,3205,199,53.109,6.0421,425
SOL,15,40,5,2026-03,7153,3779,3374,220,52.831,5.493,405
SOL,15,40,5,2026-04,6147,3374,2773,308,54.8886,9.3106,601
SOL,15,40,5,2026-05,6446,3332,3114,298,51.691,3.2325,218
SOL,15,40,5,2026-06,4537,2373,2164,139,52.3033,4.4696,209
SOL,15,40,10,2025-12,1788,962,826,59,53.8031,7.3633,136
SOL,15,40,10,2026-01,5113,2723,2390,149,53.2564,6.3284,333
SOL,15,40,10,2026-02,5864,3134,2730,170,53.4447,6.6954,404
SOL,15,40,10,2026-03,5805,3092,2713,172,53.2644,6.341,379
SOL,15,40,10,2026-04,4439,2422,2017,198,54.5618,8.7341,405
SOL,15,40,10,2026-05,4672,2484,2188,201,53.1678,6.0743,296
SOL,15,40,10,2026-06,3813,2010,1803,114,52.7144,5.2712,207
SOL,15,40,15,2025-12,1238,682,556,40,55.0889,9.8592,126
SOL,15,40,15,2026-01,3850,2049,1801,105,53.2208,6.2705,248
SOL,15,40,15,2026-02,4973,2677,2296,139,53.8307,7.4531,381
SOL,15,40,15,2026-03,4671,2515,2156,131,53.8429,7.4761,359
SOL,15,40,15,2026-04,3210,1741,1469,129,54.2368,8.1462,272
SOL,15,40,15,2026-05,3300,1775,1525,127,53.7879,7.295,250
SOL,15,40,15,2026-06,3197,1697,1500,89,53.081,5.9951,197
SOL,15,40,20,2025-12,864,485,379,28,56.1343,11.8834,106
SOL,15,40,20,2026-01,2846,1511,1335,66,53.0921,6.044,176
SOL,15,40,20,2026-02,4177,2272,1905,108,54.3931,8.5648,367
SOL,15,40,20,2026-03,3670,1993,1677,94,54.3052,8.3953,316
SOL,15,40,20,2026-04,2286,1241,1045,83,54.287,8.2735,196
SOL,15,40,20,2026-05,2280,1241,1039,81,54.4298,8.5557,202
SOL,15,40,20,2026-06,2632,1401,1231,71,53.2295,6.2893,170
SOL,15,40,25,2025-12,578,330,248,18,57.0934,13.7584,82
SOL,15,40,25,2026-01,2157,1178,979,50,54.6129,9.0168,199
SOL,15,40,25,2026-02,3488,1898,1590,87,54.4151,8.6154,308
SOL,15,40,25,2026-03,2901,1584,1317,62,54.6019,9.0111,267
SOL,15,40,25,2026-04,1672,910,762,55,54.4258,8.5698,148
SOL,15,40,25,2026-05,1603,893,710,51,55.708,11.0641,183
SOL,15,40,25,2026-06,2184,1169,1015,54,53.5256,6.8811,154
SOL,15,40,30,2025-12,416,235,181,10,56.4904,12.6761,54
SOL,15,40,30,2026-01,1650,902,748,34,54.6667,9.1449,154
SOL,15,40,30,2026-02,2944,1626,1318,66,55.231,10.2326,308
SOL,15,40,30,2026-03,2311,1259,1052,45,54.4786,8.7861,207
SOL,15,40,30,2026-04,1239,663,576,42,53.5109,6.7916,87
SOL,15,40,30,2026-05,1123,629,494,28,56.0107,11.7289,135
SOL,15,40,30,2026-06,1794,947,847,47,52.7871,5.4318,100
SOL,15,40,35,2025-12,298,166,132,6,55.7047,11.1842,34
SOL,15,40,35,2026-01,1256,686,570,25,54.6178,9.0554,116
SOL,15,40,35,2026-02,2480,1368,1112,56,55.1613,10.0946,256
SOL,15,40,35,2026-03,1836,997,839,29,54.3028,8.4718,158
SOL,15,40,35,2026-04,937,493,444,31,52.6147,5.062,49
SOL,15,40,35,2026-05,800,449,351,20,56.125,11.9512,98
SOL,15,40,35,2026-06,1468,775,693,34,52.7929,5.4594,82
SOL,15,40,40,2025-12,225,128,97,4,56.8889,13.5371,31
SOL,15,40,40,2026-01,998,539,459,19,54.008,7.8663,80
SOL,15,40,40,2026-02,2109,1170,939,38,55.4765,10.7592,231
SOL,15,40,40,2026-03,1489,820,669,24,55.0705,9.9802,151
SOL,15,40,40,2026-04,759,396,363,23,52.1739,4.2199,33
SOL,15,40,40,2026-05,570,320,250,14,56.1404,11.9863,70
SOL,15,40,40,2026-06,1229,659,570,30,53.6208,7.0691,89
SOL,15,40,45,2025-12,170,97,73,3,57.0588,13.8728,24
SOL,15,40,45,2026-01,808,439,369,9,54.3317,8.5679,70
SOL,15,40,45,2026-02,1815,1016,799,33,55.978,11.7424,217
SOL,15,40,45,2026-03,1195,662,533,19,55.3975,10.626,129
SOL,15,40,45,2026-04,591,304,287,12,51.4382,2.8192,17
SOL,15,40,45,2026-05,417,231,186,5,55.3957,10.6635,45
SOL,15,40,45,2026-06,1024,544,480,25,53.125,6.101,64
SOL,15,40,50,2025-12,132,75,57,2,56.8182,13.4328,18
SOL,15,40,50,2026-01,652,351,301,7,53.8344,7.5873,50
SOL,15,40,50,2026-02,1544,873,671,27,56.5415,12.8581,202
SOL,15,40,50,2026-03,963,529,434,14,54.9325,9.7236,95
SOL,15,40,50,2026-04,466,236,230,6,50.6438,1.2712,6
SOL,15,40,50,2026-05,320,181,139,3,56.5625,13.0031,42
SOL,15,40,50,2026-06,860,456,404,21,53.0233,5.9024,52
SOL,15,40,55,2025-12,102,58,44,2,56.8627,13.4615,14
SOL,15,40,55,2026-01,541,300,241,4,55.4529,10.8257,59
SOL,15,40,55,2026-02,1331,764,567,22,57.4005,14.5602,197
SOL,15,40,55,2026-03,793,438,355,11,55.2333,10.3234,83
SOL,15,40,55,2026-04,376,189,187,5,50.266,0.5249,2
SOL,15,40,55,2026-05,260,149,111,2,57.3077,14.5038,38
SOL,15,40,55,2026-06,731,384,347,14,52.5308,4.9664,37
SOL,15,40,60,2025-12,84,47,37,0,55.9524,11.9048,10
SOL,15,40,60,2026-01,450,247,203,3,54.8889,9.713,44
SOL,15,40,60,2026-02,1145,653,492,17,57.0306,13.8554,161
SOL,15,40,60,2026-03,663,361,302,10,54.4495,8.7667,59
SOL,15,40,60,2026-04,315,156,159,4,49.5238,-0.9404,-3
SOL,15,40,60,2026-05,204,119,85,1,58.3333,16.5854,34
SOL,15,40,60,2026-06,628,325,303,10,51.7516,3.4483,22
SOL,15,40,65,2025-12,70,39,31,0,55.7143,11.4286,8
SOL,15,40,65,2026-01,383,210,173,2,54.8303,9.6104,37
SOL,15,40,65,2026-02,987,566,421,13,57.3455,14.5,145
SOL,15,40,65,2026-03,538,297,241,9,55.2045,10.2377,56
SOL,15,40,65,2026-04,248,129,119,2,52.0161,4,10
SOL,15,40,65,2026-05,158,85,73,0,53.7975,7.5949,12
SOL,15,40,65,2026-06,534,279,255,5,52.2472,4.4527,24
SOL,15,40,70,2025-12,58,33,25,0,56.8966,13.7931,8
SOL,15,40,70,2026-01,314,179,135,2,57.0064,13.9241,44
SOL,15,40,70,2026-02,832,485,347,12,58.2933,16.3507,138
SOL,15,40,70,2026-03,449,252,197,9,56.1247,12.0087,55
SOL,15,40,70,2026-04,205,108,97,2,52.6829,5.314,11
SOL,15,40,70,2026-05,120,66,54,0,55,10,12
SOL,15,40,70,2026-06,457,242,215,5,52.954,5.8442,27
SOL,15,40,75,2025-12,50,27,23,0,54,8,4
SOL,15,40,75,2026-01,262,149,113,2,56.8702,13.6364,36
SOL,15,40,75,2026-02,736,432,304,11,58.6957,17.1352,128
SOL,15,40,75,2026-03,372,209,163,7,56.1828,12.1372,46
SOL,15,40,75,2026-04,164,85,79,2,51.8293,3.6145,6
SOL,15,40,75,2026-05,104,57,47,0,54.8077,9.6154,10
SOL,15,40,75,2026-06,392,212,180,5,54.0816,8.0605,32
SOL,15,40,80,2025-12,44,22,22,0,50,0,0
SOL,15,40,80,2026-01,233,130,103,2,55.794,11.4894,27
SOL,15,40,80,2026-02,665,391,274,8,58.797,17.3848,117
SOL,15,40,80,2026-03,316,173,143,5,54.7468,9.3458,30
SOL,15,40,80,2026-04,131,69,62,2,52.6718,5.2632,7
SOL,15,40,80,2026-05,84,45,39,0,53.5714,7.1429,6
SOL,15,40,80,2026-06,341,182,159,3,53.3724,6.686,23
SOL,15,40,85,2025-12,38,20,18,0,52.6316,5.2632,2
SOL,15,40,85,2026-01,198,109,89,2,55.0505,10,20
SOL,15,40,85,2026-02,588,345,243,8,58.6735,17.1141,102
SOL,15,40,85,2026-03,269,148,121,5,55.0186,9.854,27
SOL,15,40,85,2026-04,111,60,51,2,54.0541,7.9646,9
SOL,15,40,85,2026-05,71,38,33,0,53.5211,7.0423,5
SOL,15,40,85,2026-06,309,165,144,3,53.3981,6.7308,21
SOL,15,40,90,2025-12,32,16,16,0,50,0,0
SOL,15,40,90,2026-01,168,91,77,2,54.1667,8.2353,14
SOL,15,40,90,2026-02,514,296,218,8,57.5875,14.9425,78
SOL,15,40,90,2026-03,226,126,100,4,55.7522,11.3043,26
SOL,15,40,90,2026-04,93,51,42,1,54.8387,9.5745,9
SOL,15,40,90,2026-05,64,36,28,0,56.25,12.5,8
SOL,15,40,90,2026-06,278,149,129,3,53.5971,7.1174,20
SOL,15,40,95,2025-12,25,13,12,0,52,4,1
SOL,15,40,95,2026-01,149,79,70,2,53.0201,5.9603,9
SOL,15,40,95,2026-02,460,264,196,8,57.3913,14.5299,68
SOL,15,40,95,2026-03,192,110,82,4,57.2917,14.2857,28
SOL,15,40,95,2026-04,76,40,36,1,52.6316,5.1948,4
SOL,15,40,95,2026-05,55,29,26,0,52.7273,5.4545,3
SOL,15,40,95,2026-06,235,124,111,3,52.766,5.4622,13
SOL,15,40,100,2025-12,21,11,10,0,52.381,4.7619,1
SOL,15,40,100,2026-01,131,67,64,2,51.145,2.2556,3
SOL,15,40,100,2026-02,399,235,164,7,58.8972,17.4877,71
SOL,15,40,100,2026-03,170,99,71,3,58.2353,16.185,28
SOL,15,40,100,2026-04,64,35,29,1,54.6875,9.2308,6
SOL,15,40,100,2026-05,45,23,22,0,51.1111,2.2222,1
SOL,15,40,100,2026-06,210,112,98,3,53.3333,6.5728,14
SOL,15,30,0,2025-12,3349,1762,1587,107,52.6127,5.0637,175
SOL,15,30,0,2026-01,8624,4510,4114,303,52.2959,4.436,396
SOL,15,30,0,2026-02,7827,4113,3714,236,52.5489,4.9485,399
SOL,15,30,0,2026-03,8646,4543,4103,279,52.5445,4.93,440
SOL,15,30,0,2026-04,8201,4403,3798,437,53.6886,7.0039,605
SOL,15,30,0,2026-05,8504,4372,4132,419,51.4111,2.6897,240
SOL,15,30,0,2026-06,5301,2758,2543,167,52.0279,3.932,215
SOL,15,30,5,2025-12,2402,1278,1124,79,53.2057,6.2072,154
SOL,15,30,5,2026-01,6475,3407,3068,209,52.6178,5.0718,339
SOL,15,30,5,2026-02,6610,3512,3098,203,53.1316,6.0766,414
SOL,15,30,5,2026-03,6910,3651,3259,216,52.8365,5.501,392
SOL,15,30,5,2026-04,5888,3208,2680,289,54.4837,8.5478,528
SOL,15,30,5,2026-05,6208,3247,2961,281,52.3035,4.4075,286
SOL,15,30,5,2026-06,4432,2324,2108,138,52.4368,4.7265,216
SOL,15,30,10,2025-12,1632,892,740,50,54.6569,9.0369,152
SOL,15,30,10,2026-01,4674,2478,2196,134,53.0167,5.8652,282
SOL,15,30,10,2026-02,5550,2959,2591,172,53.3153,6.4313,368
SOL,15,30,10,2026-03,5425,2882,2543,162,53.1244,6.0677,339
SOL,15,30,10,2026-04,4093,2226,1867,183,54.3855,8.3957,359
SOL,15,30,10,2026-05,4191,2235,1956,173,53.3286,6.3932,279
SOL,15,30,10,2026-06,3616,1909,1707,112,52.7931,5.4185,202
SOL,15,30,15,2025-12,1053,591,462,34,56.1254,11.8675,129
SOL,15,30,15,2026-01,3362,1801,1561,87,53.5693,6.9585,240
SOL,15,30,15,2026-02,4601,2505,2096,136,54.4447,8.6342,409
SOL,15,30,15,2026-03,4176,2235,1941,111,53.5201,6.8579,294
SOL,15,30,15,2026-04,2782,1489,1293,105,53.5226,6.7891,196
SOL,15,30,15,2026-05,2753,1497,1256,111,54.377,8.4148,241
SOL,15,30,15,2026-06,2907,1556,1351,79,53.526,6.8654,205
SOL,15,30,20,2025-12,675,382,293,21,56.5926,12.7874,89
SOL,15,30,20,2026-01,2420,1299,1121,49,53.6777,7.2094,178
SOL,15,30,20,2026-02,3750,2047,1703,99,54.5867,8.9374,344
SOL,15,30,20,2026-03,3167,1703,1464,73,53.7733,7.3765,239
SOL,15,30,20,2026-04,1887,1028,859,65,54.478,8.6578,169
SOL,15,30,20,2026-05,1809,978,831,58,54.063,7.8736,147
SOL,15,30,20,2026-06,2347,1244,1103,57,53.0038,5.8652,141
SOL,15,30,25,2025-12,441,254,187,14,57.5964,14.7253,67
SOL,15,30,25,2026-01,1761,958,803,37,54.4009,8.6207,155
SOL,15,30,25,2026-02,3074,1678,1396,67,54.5869,8.978,282
SOL,15,30,25,2026-03,2396,1317,1079,46,54.9666,9.7461,238
SOL,15,30,25,2026-04,1355,736,619,49,54.3173,8.3333,117
SOL,15,30,25,2026-05,1207,666,541,34,55.1781,10.0725,125
SOL,15,30,25,2026-06,1857,989,868,45,53.2579,6.3617,121
SOL,15,30,30,2025-12,289,160,129,8,55.3633,10.4377,31
SOL,15,30,30,2026-01,1325,733,592,22,55.3208,10.4677,141
SOL,15,30,30,2026-02,2526,1391,1135,52,55.0673,9.9302,256
SOL,15,30,30,2026-03,1882,1028,854,31,54.6227,9.0957,174
SOL,15,30,30,2026-04,971,522,449,35,53.759,7.2565,73
SOL,15,30,30,2026-05,823,463,360,21,56.2576,12.2038,103
SOL,15,30,30,2026-06,1495,806,689,33,53.913,7.6571,117
SOL,15,30,35,2025-12,209,116,93,6,55.5024,10.6977,23
SOL,15,30,35,2026-01,994,537,457,17,54.0241,7.913,80
SOL,15,30,35,2026-02,2102,1158,944,43,55.0904,9.9767,214
SOL,15,30,35,2026-03,1494,818,676,24,54.7523,9.3544,142
SOL,15,30,35,2026-04,735,379,356,19,51.5646,3.0504,23
SOL,15,30,35,2026-05,578,324,254,14,56.0554,11.8243,70
SOL,15,30,35,2026-06,1187,645,542,27,54.3387,8.4843,103
SOL,15,30,40,2025-12,160,89,71,3,55.625,11.0429,18
SOL,15,30,40,2026-01,791,430,361,11,54.3616,8.6035,69
SOL,15,30,40,2026-02,1772,990,782,32,55.8691,11.5299,208
SOL,15,30,40,2026-03,1163,643,520,19,55.288,10.4061,123
SOL,15,30,40,2026-04,554,286,268,14,51.6245,3.169,18
SOL,15,30,40,2026-05,412,226,186,7,54.8544,9.5465,40
SOL,15,30,40,2026-06,964,518,446,25,53.7344,7.2801,72
SOL,15,30,45,2025-12,125,70,55,2,56,11.811,15
SOL,15,30,45,2026-01,603,326,277,5,54.063,8.0592,49
SOL,15,30,45,2026-02,1472,828,644,28,56.25,12.2667,184
SOL,15,30,45,2026-03,915,499,416,14,54.5355,8.9343,83
SOL,15,30,45,2026-04,428,219,209,8,51.1682,2.2936,10
SOL,15,30,45,2026-05,291,164,127,5,56.3574,12.5,37
SOL,15,30,45,2026-06,795,427,368,18,53.7107,7.2571,59
SOL,15,30,50,2025-12,93,52,41,1,55.914,11.7021,11
SOL,15,30,50,2026-01,481,264,217,3,54.8857,9.7107,47
SOL,15,30,50,2026-02,1240,700,540,22,56.4516,12.6783,160
SOL,15,30,50,2026-03,730,394,336,9,53.9726,7.8484,58
SOL,15,30,50,2026-04,323,167,156,4,51.7028,3.3639,11
SOL,15,30,50,2026-05,222,129,93,2,58.1081,16.0714,36
SOL,15,30,50,2026-06,670,353,317,12,52.6866,5.2786,36
SOL,15,30,55,2025-12,73,41,32,1,56.1644,12.1622,9
SOL,15,30,55,2026-01,389,218,171,3,56.0411,11.9898,47
SOL,15,30,55,2026-02,1046,597,449,16,57.0746,13.936,148
SOL,15,30,55,2026-03,574,309,265,8,53.8328,7.5601,44
SOL,15,30,55,2026-04,251,135,116,2,53.7849,7.5099,19
SOL,15,30,55,2026-05,170,96,74,0,56.4706,12.9412,22
SOL,15,30,55,2026-06,553,282,271,8,50.9946,1.9608,11
SOL,15,30,60,2025-12,56,31,25,0,55.3571,10.7143,6
SOL,15,30,60,2026-01,325,189,136,2,58.1538,16.208,53
SOL,15,30,60,2026-02,890,510,380,11,57.3034,14.4284,130
SOL,15,30,60,2026-03,452,248,204,8,54.8673,9.5652,44
SOL,15,30,60,2026-04,187,103,84,2,55.0802,10.0529,19
SOL,15,30,60,2026-05,127,69,58,0,54.3307,8.6614,11
SOL,15,30,60,2026-06,466,241,225,5,51.7167,3.397,16
SOL,15,30,65,2025-12,48,25,23,0,52.0833,4.1667,2
SOL,15,30,65,2026-01,276,161,115,2,58.3333,16.5468,46
SOL,15,30,65,2026-02,772,447,325,10,57.9016,15.601,122
SOL,15,30,65,2026-03,377,209,168,7,55.4377,10.6771,41
SOL,15,30,65,2026-04,165,91,74,2,55.1515,10.1796,17
SOL,15,30,65,2026-05,107,58,49,0,54.2056,8.4112,9
SOL,15,30,65,2026-06,390,199,191,4,51.0256,2.0305,8
SOL,15,30,70,2025-12,44,22,22,0,50,0,0
SOL,15,30,70,2026-01,224,129,95,2,57.5893,15.0442,34
SOL,15,30,70,2026-02,660,383,277,10,58.0303,15.8209,106
SOL,15,30,70,2026-03,310,176,134,5,56.7742,13.3333,42
SOL,15,30,70,2026-04,126,68,58,0,53.9683,7.9365,10
SOL,15,30,70,2026-05,85,47,38,0,55.2941,10.5882,9
SOL,15,30,70,2026-06,332,170,162,4,51.2048,2.381,8
SOL,15,30,75,2025-12,39,20,19,0,51.2821,2.5641,1
SOL,15,30,75,2026-01,186,103,83,2,55.3763,10.6383,20
SOL,15,30,75,2026-02,560,328,232,10,58.5714,16.8421,96
SOL,15,30,75,2026-03,253,144,109,4,56.917,13.6187,35
SOL,15,30,75,2026-04,103,55,48,0,53.3981,6.7961,7
SOL,15,30,75,2026-05,71,40,31,0,56.338,12.6761,9
SOL,15,30,75,2026-06,291,149,142,4,51.2027,2.3729,7
SOL,15,30,80,2025-12,31,15,16,0,48.3871,-3.2258,-1
SOL,15,30,80,2026-01,157,85,72,2,54.1401,8.1761,13
SOL,15,30,80,2026-02,491,285,206,9,58.0448,15.8,79
SOL,15,30,80,2026-03,208,119,89,3,57.2115,14.218,30
SOL,15,30,80,2026-04,84,43,41,0,51.1905,2.381,2
SOL,15,30,80,2026-05,60,35,25,0,58.3333,16.6667,10
SOL,15,30,80,2026-06,255,136,119,3,53.3333,6.5891,17
SOL,15,30,85,2025-12,24,10,14,0,41.6667,-16.6667,-4
SOL,15,30,85,2026-01,136,73,63,2,53.6765,7.2464,10
SOL,15,30,85,2026-02,434,252,182,8,58.0645,15.8371,70
SOL,15,30,85,2026-03,177,99,78,3,55.9322,11.6667,21
SOL,15,30,85,2026-04,65,36,29,0,55.3846,10.7692,7
SOL,15,30,85,2026-05,51,28,23,0,54.902,9.8039,5
SOL,15,30,85,2026-06,213,114,99,3,53.5211,6.9444,15
SOL,15,30,90,2025-12,20,9,11,0,45,-10,-2
SOL,15,30,90,2026-01,114,60,54,2,52.6316,5.1724,6
SOL,15,30,90,2026-02,364,208,156,6,57.1429,14.0541,52
SOL,15,30,90,2026-03,147,84,63,3,57.1429,14,21
SOL,15,30,90,2026-04,53,29,24,0,54.717,9.434,5
SOL,15,30,90,2026-05,40,22,18,0,55,10,4
SOL,15,30,90,2026-06,190,102,88,3,53.6842,7.2539,14
SOL,15,30,95,2025-12,15,6,9,0,40,-20,-3
SOL,15,30,95,2026-01,93,47,46,2,50.5376,1.0526,1
SOL,15,30,95,2026-02,321,186,135,4,57.9439,15.6923,51
SOL,15,30,95,2026-03,123,72,51,3,58.5366,16.6667,21
SOL,15,30,95,2026-04,44,25,19,0,56.8182,13.6364,6
SOL,15,30,95,2026-05,34,19,15,0,55.8824,11.7647,4
SOL,15,30,95,2026-06,159,85,74,3,53.4591,6.7901,11
SOL,15,30,100,2025-12,11,6,5,0,54.5455,9.0909,1
SOL,15,30,100,2026-01,83,44,39,2,53.012,5.8824,5
SOL,15,30,100,2026-02,279,162,117,3,58.0645,15.9574,45
SOL,15,30,100,2026-03,105,62,43,3,59.0476,17.5926,19
SOL,15,30,100,2026-04,36,22,14,0,61.1111,22.2222,8
SOL,15,30,100,2026-05,28,14,14,0,50,0,0
SOL,15,30,100,2026-06,135,70,65,3,51.8519,3.6232,5
SOL,15,20,0,2025-12,3349,1752,1597,106,52.3141,4.4863,155
SOL,15,20,0,2026-01,8621,4499,4122,303,52.1865,4.2246,377
SOL,15,20,0,2026-02,7825,4092,3733,235,52.2939,4.4541,359
SOL,15,20,0,2026-03,8647,4545,4102,279,52.5616,4.963,443
SOL,15,20,0,2026-04,8198,4345,3853,437,53.0007,5.6977,492
SOL,15,20,0,2026-05,8500,4405,4095,419,51.8235,3.4757,310
SOL,15,20,0,2026-06,5303,2757,2546,167,51.9894,3.8574,211
SOL,15,20,5,2025-12,2242,1197,1045,67,53.3898,6.5829,152
SOL,15,20,5,2026-01,6038,3164,2874,194,52.4015,4.6534,290
SOL,15,20,5,2026-02,6428,3378,3050,190,52.5513,4.9562,328
SOL,15,20,5,2026-03,6543,3454,3089,201,52.7892,5.4122,365
SOL,15,20,5,2026-04,5463,2947,2516,259,53.9447,7.5323,431
SOL,15,20,5,2026-05,5699,3004,2695,268,52.711,5.1785,309
SOL,15,20,5,2026-06,4190,2219,1971,137,52.9594,5.7315,248
SOL,15,20,10,2025-12,1389,753,636,43,54.2117,8.1704,117
SOL,15,20,10,2026-01,4093,2158,1935,105,52.7242,5.3121,223
SOL,15,20,10,2026-02,5128,2737,2391,142,53.3736,6.5655,346
SOL,15,20,10,2026-03,4784,2528,2256,129,52.8428,5.5363,272
SOL,15,20,10,2026-04,3484,1891,1593,136,54.2767,8.232,298
SOL,15,20,10,2026-05,3486,1858,1628,140,53.2989,6.3431,230
SOL,15,20,10,2026-06,3267,1746,1521,98,53.4435,6.6865,225
SOL,15,20,15,2025-12,779,453,326,25,58.1515,15.796,127
SOL,15,20,15,2026-01,2754,1463,1291,62,53.1227,6.108,172
SOL,15,20,15,2026-02,4034,2160,1874,105,53.5449,6.9099,286
SOL,15,20,15,2026-03,3458,1857,1601,91,53.7016,7.2133,256
SOL,15,20,15,2026-04,2196,1186,1010,80,54.0073,7.7329,176
SOL,15,20,15,2026-05,2111,1147,964,75,54.3344,8.3715,183
SOL,15,20,15,2026-06,2483,1334,1149,66,53.7253,7.2577,185
SOL,15,20,20,2025-12,477,275,202,16,57.652,14.8073,73
SOL,15,20,20,2026-01,1871,1006,865,38,53.768,7.3861,141
SOL,15,20,20,2026-02,3156,1708,1448,73,54.1191,8.052,260
SOL,15,20,20,2026-03,2541,1380,1161,56,54.3093,8.4328,219
SOL,15,20,20,2026-04,1442,793,649,47,54.9931,9.6709,144
SOL,15,20,20,2026-05,1308,728,580,39,55.6575,10.9874,148
SOL,15,20,20,2026-06,1925,1029,896,44,53.4545,6.7547,133
SOL,15,20,25,2025-12,309,176,133,9,56.9579,13.522,43
SOL,15,20,25,2026-01,1306,707,599,22,54.1348,8.1325,108
SOL,15,20,25,2026-02,2506,1366,1140,55,54.5092,8.8247,226
SOL,15,20,25,2026-03,1866,1016,850,32,54.448,8.746,166
SOL,15,20,25,2026-04,972,524,448,32,53.9095,7.5697,76
SOL,15,20,25,2026-05,817,446,371,19,54.59,8.9713,75
SOL,15,20,25,2026-06,1471,781,690,32,53.0931,6.0546,91
SOL,15,20,30,2025-12,201,115,86,5,57.2139,14.0777,29
SOL,15,20,30,2026-01,918,499,419,16,54.3573,8.5653,80
SOL,15,20,30,2026-02,1996,1097,899,38,54.9599,9.7345,198
SOL,15,20,30,2026-03,1416,778,638,23,54.9435,9.729,140
SOL,15,20,30,2026-04,654,353,301,22,53.9755,7.6923,52
SOL,15,20,30,2026-05,526,294,232,12,55.8935,11.5242,62
SOL,15,20,30,2026-06,1110,587,523,26,52.8829,5.6338,64
SOL,15,20,35,2025-12,137,76,61,2,55.4745,10.7914,15
SOL,15,20,35,2026-01,680,368,312,9,54.1176,8.1277,56
SOL,15,20,35,2026-02,1618,891,727,28,55.068,9.9635,164
SOL,15,20,35,2026-03,1026,570,456,17,55.5556,10.93,114
SOL,15,20,35,2026-04,461,254,207,7,55.0976,10.0427,47
SOL,15,20,35,2026-05,354,204,150,8,57.6271,14.9171,54
SOL,15,20,35,2026-06,884,470,414,20,53.1674,6.1947,56
SOL,15,20,40,2025-12,97,54,43,1,55.6701,11.2245,11
SOL,15,20,40,2026-01,521,279,242,8,53.5509,6.9943,37
SOL,15,20,40,2026-02,1305,750,555,25,57.4713,14.6617,195
