asset,offset_seconds,depth,threshold_bps,catalog_equivalent_rows,entries,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units,break_even_entry_price,roi_pct_at_0_52,wilson_lower_win_rate_pct,z_score,avg_abs_deviation_bps,avg_signed_deviation_bps,avg_current_move_bps,trades_per_day,max_drawdown_units,longest_loss_streak,active_months,profitable_active_months,worst_month_roi_pct,best_month_roi_pct,suitability
SOL,15,90,25,2,22890,22271,11970,10301,619,53.747,7.2914,1669,0.5375,3.3597,53.0916,11.1837,60.544,-2.4722,-0.1079,125.7692,32,11,7,7,5.6736,10.4007,"research_candidate"
SOL,15,90,30,2,19161,18658,10089,8569,503,54.0733,7.9328,1520,0.5407,3.9872,53.3575,11.1278,66.9985,-2.9179,-0.0288,105.2802,35,11,7,7,5.4569,11.5213,"research_candidate"
SOL,15,90,35,2,16159,15766,8524,7242,393,54.0657,7.9337,1282,0.5407,3.9725,53.2869,10.21,73.4252,-3.3595,-0.0398,88.7857,30,11,7,7,5.478,14.3059,"research_candidate"
SOL,15,90,40,2,13718,13406,7213,6193,312,53.8043,7.4355,1020,0.538,3.4697,52.9593,8.8095,79.8335,-3.9786,0.0015,75.3736,38,11,7,7,3.0508,12.7469,"research_candidate"
SOL,15,90,45,2,11822,11555,6248,5307,267,54.0718,7.9597,941,0.5407,3.9843,53.162,8.754,85.8261,-4.7825,-0.0034,64.956,29,11,7,7,4.8576,10.7623,"research_candidate"
SOL,15,90,50,2,10193,9976,5375,4601,217,53.8793,7.5934,774,0.5388,3.6141,52.8998,7.7493,91.9627,-5.6247,-0.0954,56.0055,41,11,7,7,3.8815,10.2094,"research_candidate"
SOL,15,90,55,2,8787,8612,4637,3975,175,53.8435,7.5339,662,0.5384,3.5451,52.7891,7.1336,98.2894,-6.3072,-0.1615,48.2802,38,11,7,7,1.868,10.2564,"research_candidate"
SOL,15,90,60,2,7603,7462,4036,3426,141,54.0874,8.0231,610,0.5409,4.0142,52.9549,7.0616,104.6582,-6.8483,-0.1326,41.7747,34,11,7,7,3.7963,16,"research_candidate"
SOL,15,90,65,2,6658,6540,3529,3011,118,53.9602,7.7801,518,0.5396,3.7697,52.7503,6.4053,110.6687,-7.5665,-0.1506,36.5824,41,11,7,7,3.9755,18.7192,"research_candidate"
SOL,15,90,70,2,5849,5745,3084,2661,104,53.6815,7.232,423,0.5368,3.2336,52.39,5.5808,116.6547,-7.8863,-0.0811,32.1374,41,11,7,7,1.2727,15.3846,"research_candidate"
SOL,15,90,75,2,5155,5068,2720,2348,87,53.6701,7.2163,372,0.5367,3.2117,52.2949,5.2255,122.6063,-8.587,-0.1638,28.3242,36,11,7,7,0.6303,17.5182,"research_candidate"
SOL,15,90,80,2,4560,4488,2397,2091,72,53.4091,6.7105,306,0.5341,2.7098,51.9474,4.5677,128.5102,-8.9195,-0.4665,25.0549,35,11,7,6,0,14.4068,"research_candidate"
SOL,15,90,85,2,4029,3966,2131,1835,63,53.7317,7.3467,296,0.5373,3.3302,52.1771,4.7002,134.5702,-9.9886,-0.0966,22.1374,34,9,7,6,-1.6349,15.4545,"research_candidate"
SOL,15,90,90,2,3604,3545,1910,1635,59,53.8787,7.6304,275,0.5388,3.6129,52.2344,4.6188,140.1162,-10.4536,0.3177,19.8022,36,9,7,6,-2.2013,11.2245,"research_candidate"
SOL,15,90,95,2,3239,3189,1728,1461,50,54.1863,8.2433,267,0.5419,4.2044,52.453,4.7281,145.4744,-10.3594,0.3931,17.7967,33,9,7,6,-3.2143,13.0952,"research_candidate"
SOL,15,90,100,2,2876,2832,1530,1302,44,54.0254,7.9277,228,0.5403,3.895,52.1857,4.2844,151.5278,-10.8842,0.3887,15.8022,30,9,7,6,-5.1587,11.9826,"research_candidate"
SOL,15,80,0,1,52416,50468,26322,24146,1948,52.1558,4.1514,2176,0.5216,0.2997,51.7198,9.6861,30.9611,-0.8563,-0.0901,288,52,14,7,7,1.0193,5.6564,"research_candidate"
SOL,15,80,5,2,45026,43435,22791,20644,1591,52.4715,4.7684,2147,0.5247,0.9067,52.0017,10.3018,35.633,-1,-0.0972,247.3956,44,14,7,7,1.5843,6.2717,"research_candidate"
SOL,15,80,10,2,37928,36649,19395,17254,1279,52.921,5.6449,2141,0.5292,1.7711,52.4096,11.1837,40.9076,-1.1994,-0.082,208.3956,40,14,7,7,2.4992,7.434,"research_candidate"
SOL,15,80,15,2,31649,30664,16345,14319,985,53.3035,6.4015,2026,0.533,2.5068,52.7447,11.5698,46.5538,-1.4783,-0.1014,173.8956,30,12,7,7,3.8583,7.7983,"research_candidate"
SOL,15,80,20,2,26191,25439,13660,11779,752,53.6971,7.1819,1881,0.537,3.2636,53.0838,11.7934,52.62,-1.9454,-0.1394,143.9066,34,11,7,7,5.1504,9.0064,"research_candidate"
SOL,15,80,25,2,21672,21077,11352,9725,595,53.8597,7.5074,1627,0.5386,3.5763,53.186,11.2068,58.9157,-2.3958,-0.1302,119.0769,37,11,7,7,6.0934,10.8286,"research_candidate"
SOL,15,80,30,2,17989,17542,9479,8063,447,54.036,7.8715,1416,0.5404,3.9154,53.2977,10.6911,65.3717,-2.8665,-0.1451,98.8407,31,11,7,7,6.1248,11.9753,"research_candidate"
SOL,15,80,35,2,14987,14633,7900,6733,354,53.9876,7.7867,1167,0.5399,3.8222,53.1791,9.6473,71.9753,-3.4812,-0.1622,82.3462,32,11,7,7,6.0859,13.0503,"research_candidate"
SOL,15,80,40,2,12685,12395,6678,5717,290,53.8766,7.5759,961,0.5388,3.6088,52.9979,8.6318,78.241,-4.2925,-0.0688,69.6978,33,11,7,7,5.9735,11.3546,"research_candidate"
SOL,15,80,45,2,10834,10598,5726,4872,236,54.0291,7.8826,854,0.5403,3.902,53.0789,8.2956,84.3623,-4.9687,-0.1029,59.5275,34,11,7,7,4.862,11.9512,"research_candidate"
SOL,15,80,50,2,9247,9056,4864,4192,191,53.7102,7.2672,672,0.5371,3.2889,52.6819,7.0616,90.6855,-5.6282,-0.0392,50.8077,43,11,7,7,3.184,10.5105,"research_candidate"
SOL,15,80,55,2,7969,7813,4211,3602,156,53.8974,7.6421,609,0.539,3.6488,52.7904,6.8898,96.8148,-6.1557,-0.0114,43.7857,41,11,7,7,3.5167,17.3432,"research_candidate"
SOL,15,80,60,2,6874,6745,3629,3116,129,53.8028,7.4629,513,0.538,3.467,52.6112,6.2464,103.097,-6.717,-0.1067,37.7692,37,11,7,7,4.1367,15.7143,"research_candidate"
SOL,15,80,65,2,6022,5917,3185,2732,105,53.828,7.5224,453,0.5383,3.5153,52.5556,5.8891,108.8445,-7.176,-0.2085,33.0879,39,11,7,7,2.911,14.3678,"research_candidate"
SOL,15,80,70,2,5263,5173,2781,2392,90,53.7599,7.3912,389,0.5376,3.3844,52.3989,5.4085,114.8083,-7.619,-0.3536,28.9176,37,11,7,7,0.4049,11.8056,"research_candidate"
SOL,15,80,75,2,4599,4524,2438,2086,75,53.8904,7.6538,352,0.5389,3.6353,52.4351,5.2334,120.929,-8.1235,-0.2891,25.2692,35,10,7,7,2.1531,16.5289,"research_candidate"
SOL,15,80,80,2,4034,3973,2135,1838,61,53.7377,7.3624,297,0.5374,3.3418,52.1844,4.7119,127.0217,-8.9461,-0.3399,22.1648,34,10,7,6,-1.9553,12.3003,"research_candidate"
SOL,15,80,85,2,3577,3519,1897,1622,58,53.9074,7.688,275,0.5391,3.668,52.257,4.6358,132.722,-9.327,-0.0473,19.6538,32,9,7,6,-3.4161,12.29,"research_candidate"
SOL,15,80,90,2,3183,3134,1694,1440,49,54.0523,7.9799,254,0.5405,3.9468,52.3036,4.5372,138.3174,-9.9399,0.234,17.489,32,9,7,6,-4.3478,12.2549,"research_candidate"
SOL,15,80,95,2,2845,2805,1527,1278,40,54.4385,8.7522,249,0.5444,4.6894,52.5906,4.7015,143.7516,-10.2748,0.4434,15.6319,35,9,7,6,-5.6911,12.9489,"research_candidate"
SOL,15,80,100,2,2524,2487,1350,1137,37,54.2823,8.439,213,0.5428,4.389,52.3193,4.2711,149.6408,-11.4544,0.6509,13.8681,27,9,7,6,-1.8018,15,"research_candidate"
SOL,15,70,0,1,52411,50463,26319,24144,1948,52.155,4.1499,2175,0.5216,0.2982,51.719,9.6822,28.9487,-0.7484,-0.0899,287.9725,56,14,7,7,1.1202,5.672,"research_candidate"
SOL,15,70,5,2,44486,42912,22522,20390,1574,52.4842,4.7925,2132,0.5248,0.9311,52.0115,10.292,33.6605,-0.8889,-0.1211,244.4286,45,14,7,7,1.4892,7.0687,"research_candidate"
SOL,15,70,10,2,36977,35756,18959,16797,1221,53.0233,5.8469,2162,0.5302,1.9678,52.5057,11.4336,38.9818,-1.0891,-0.1145,203.1703,41,12,7,7,1.9679,8.1111,"research_candidate"
SOL,15,70,15,2,30418,29477,15731,13746,941,53.367,6.5257,1985,0.5337,2.6289,52.7971,11.5616,44.705,-1.3824,-0.1728,167.1319,35,12,7,7,4.064,8.2297,"research_candidate"
SOL,15,70,20,2,24810,24103,12956,11147,707,53.7526,7.2914,1809,0.5375,3.3705,53.1226,11.6521,50.8699,-1.8177,-0.1503,136.3187,37,11,7,7,5.7202,9.3509,"research_candidate"
SOL,15,70,25,2,20268,19732,10620,9112,536,53.8212,7.4403,1508,0.5382,3.5023,53.1249,10.7353,57.2388,-2.3461,-0.1769,111.3626,38,11,7,7,6.4208,9.499,"research_candidate"
SOL,15,70,30,2,16666,16259,8805,7454,407,54.1546,8.1063,1351,0.5415,4.1435,53.3878,10.5952,63.6856,-3.0549,-0.083,91.5714,39,11,7,7,6.7485,12.1212,"research_candidate"
SOL,15,70,35,2,13811,13489,7291,6198,322,54.0514,7.914,1093,0.5405,3.9451,53.2094,9.4109,70.1476,-3.6619,-0.1539,75.8846,30,11,7,7,6.1475,12.9964,"research_candidate"
SOL,15,70,40,2,11608,11356,6092,5264,252,53.6456,7.133,828,0.5365,3.1647,52.7274,7.7699,76.3567,-4.3574,-0.1586,63.7802,41,11,7,7,4.7268,11.5556,"research_candidate"
SOL,15,70,45,2,9834,9624,5177,4447,210,53.7926,7.4232,730,0.5379,3.4473,52.7952,7.4412,82.4882,-4.8422,-0.0434,54.033,51,11,7,7,5.5249,9.915,"research_candidate"
SOL,15,70,50,2,8359,8189,4418,3771,170,53.9504,7.7402,647,0.5395,3.7508,52.8693,7.1497,88.6617,-5.3577,-0.0548,45.9286,42,11,7,7,5.1583,12.6712,"research_candidate"
SOL,15,70,55,2,7130,6994,3790,3204,136,54.1893,8.2188,586,0.5419,4.2102,53.0196,7.007,94.9113,-5.9321,-0.1414,39.1758,46,11,7,7,2.9661,15.0442,"research_candidate"
SOL,15,70,60,2,6114,6006,3266,2740,108,54.379,8.6032,526,0.5438,4.5749,53.1169,6.7872,101.1339,-6.2942,0.0876,33.5934,41,11,7,7,4.0404,12.6374,"research_candidate"
SOL,15,70,65,2,5271,5184,2801,2383,87,54.0316,7.9302,418,0.5403,3.907,52.6725,5.8056,107.315,-6.7363,-0.1844,28.9615,35,10,7,7,2.5641,11.9718,"research_candidate"
SOL,15,70,70,2,4573,4501,2420,2081,72,53.7658,7.4131,339,0.5377,3.3958,52.3066,5.053,113.3996,-7.2015,-0.2401,25.1264,37,10,7,7,1.8824,13.4454,"research_candidate"
SOL,15,70,75,2,4021,3957,2129,1828,64,53.8034,7.4857,301,0.538,3.4681,52.247,4.785,119.0286,-7.8424,-0.0967,22.0934,33,10,7,6,-1.9553,15.2381,"research_candidate"
SOL,15,70,80,2,3504,3455,1858,1597,49,53.7771,7.4486,261,0.5378,3.4176,52.1114,4.4403,125.1604,-8.1656,-0.3028,19.2527,31,9,7,6,-3.1447,12.9496,"research_candidate"
SOL,15,70,85,2,3085,3041,1645,1396,44,54.094,8.0713,249,0.5409,4.027,52.3188,4.5153,130.9615,-8.4957,0.1709,16.9505,32,9,7,6,-4.7794,15.2778,"research_candidate"
SOL,15,70,90,2,2733,2693,1474,1219,40,54.7345,9.3304,255,0.5473,5.2586,52.8491,4.9139,136.5763,-9.842,0.3146,15.0165,30,9,7,6,-3.719,14.9254,"research_candidate"
SOL,15,70,95,2,2395,2365,1288,1077,30,54.4609,8.81,211,0.5446,4.7325,52.4481,4.3388,142.8032,-9.7656,0.3522,13.1593,23,9,7,6,-2.9126,13.6536,"research_candidate"
SOL,15,70,100,2,2126,2099,1145,954,27,54.5498,8.984,191,0.5455,4.9034,52.4132,4.169,148.5363,-10.3346,0.3702,11.6813,19,8,7,6,-2.2099,13.1542,"research_candidate"
SOL,15,60,0,1,52414,50466,26376,24090,1948,52.2649,4.3614,2286,0.5226,0.5094,51.8289,10.176,26.7928,-0.6406,-0.0898,287.989,47,14,7,7,1.9377,5.8912,"research_candidate"
SOL,15,60,5,2,43965,42421,22281,20140,1544,52.5235,4.8698,2141,0.5252,1.0068,52.0481,10.395,31.4608,-0.7668,-0.0911,241.5659,64,14,7,7,0.9541,7.5668,"research_candidate"
SOL,15,60,10,2,35873,34687,18380,16307,1186,52.9882,5.7787,2073,0.5299,1.9003,52.4626,11.1305,36.8766,-0.9654,-0.1203,197.1044,43,12,7,7,3.0314,7.4448,"research_candidate"
SOL,15,60,15,2,28914,28023,14977,13046,891,53.4454,6.6784,1931,0.5345,2.7796,52.8609,11.5352,42.771,-1.3098,-0.1715,158.8681,39,11,7,7,4.7837,9.0278,"research_candidate"
SOL,15,60,20,2,23227,22562,12156,10406,665,53.8782,7.5343,1750,0.5388,3.6119,53.2271,11.6506,48.9846,-1.7247,-0.1984,127.6209,33,11,7,7,6.402,10.7325,"research_candidate"
SOL,15,60,25,2,18757,18273,9864,8409,484,53.9813,7.7571,1455,0.5398,3.8102,53.2579,10.7636,55.3191,-2.4701,-0.1405,103.0604,39,11,7,7,6.5893,10.5325,"research_candidate"
SOL,15,60,30,2,15230,14864,8059,6805,366,54.2182,8.2337,1254,0.5422,4.2659,53.4163,10.2856,61.783,-3.1116,-0.0915,83.6813,33,11,7,7,6.1538,13.522,"research_candidate"
SOL,15,60,35,2,12552,12263,6640,5623,289,54.1466,8.1023,1017,0.5415,4.1281,53.2635,9.1838,68.0546,-3.7466,-0.0328,68.967,31,11,7,7,6.4516,9.8361,"research_candidate"
SOL,15,60,40,2,10426,10203,5506,4697,223,53.9645,7.7594,809,0.5396,3.7779,52.9961,8.0091,74.3158,-4.183,-0.0319,57.2857,45,11,7,7,6.1803,9.2129,"research_candidate"
SOL,15,60,45,2,8764,8579,4643,3936,185,54.1205,8.0671,707,0.5412,4.0779,53.0645,7.6331,80.3583,-4.4482,0.0016,48.1538,42,10,7,7,4.3189,11.1842,"research_candidate"
SOL,15,60,50,2,7318,7172,3901,3271,146,54.3921,8.6089,630,0.5439,4.6002,53.2373,7.4391,86.8737,-4.8851,-0.076,40.2088,40,10,7,7,5.1701,14.9378,"research_candidate"
SOL,15,60,55,2,6193,6088,3330,2758,105,54.6978,9.2362,572,0.547,5.188,53.4448,7.3309,93.1572,-5.6852,-0.1051,34.0275,40,10,7,7,2.1207,14.3646,"research_candidate"
SOL,15,60,60,2,5270,5183,2815,2368,87,54.3122,8.482,447,0.5431,4.4465,52.9533,6.2089,99.4155,-6.3784,-0.1136,28.956,40,10,7,7,2.3301,12.5874,"research_candidate"
SOL,15,60,65,2,4541,4467,2441,2026,74,54.6452,9.139,415,0.5465,5.0869,53.1819,6.2093,105.3483,-6.7898,-0.4487,24.9505,37,10,7,7,1.6355,14.4068,"research_candidate"
SOL,15,60,70,2,3904,3846,2086,1760,58,54.2382,8.3504,326,0.5424,4.3042,52.6602,5.2567,111.525,-7.3136,-0.6078,21.4505,33,10,7,6,-2.2161,12.5914,"research_candidate"
SOL,15,60,75,2,3371,3322,1803,1519,49,54.2745,8.4248,284,0.5427,4.3741,52.5765,4.9274,117.7196,-7.0761,-0.4857,18.522,28,9,7,6,-2.2436,13.4508,"research_candidate"
SOL,15,60,80,2,2963,2922,1595,1327,41,54.5859,9.0449,268,0.5459,4.9729,52.7757,4.9579,123.2627,-8.2389,-0.297,16.2802,26,9,7,6,-0.7353,14.0947,"research_candidate"
SOL,15,60,85,2,2582,2548,1407,1141,34,55.2198,10.3021,266,0.5522,6.1919,53.2825,5.2697,129.2971,-7.8145,-0.0338,14.1868,23,9,7,6,-1.3274,14.8148,"research_candidate"
SOL,15,60,90,2,2259,2232,1225,1007,27,54.8835,9.6503,218,0.5488,5.5452,52.8125,4.6143,135.2693,-7.9749,0.0545,12.4121,20,9,7,6,-3.2086,15.1117,"research_candidate"
SOL,15,60,95,2,1996,1972,1083,889,24,54.9189,9.7194,194,0.5492,5.6132,52.7153,4.3687,140.9266,-8.6147,-0.0409,10.967,17,9,7,6,-1.875,15.7895,"research_candidate"
SOL,15,60,100,2,1766,1744,959,785,22,54.9885,9.8528,174,0.5499,5.7472,52.6451,4.1665,146.6008,-8.9667,0.1702,9.7033,17,8,7,7,4.4776,14.2857,"research_candidate"
SOL,15,50,0,1,52405,50457,26361,24096,1948,52.2445,4.3221,2265,0.5224,0.4702,51.8085,10.0834,24.4732,-0.533,-0.0907,287.9396,49,14,7,7,1.8819,6.1595,"research_candidate"
SOL,15,50,5,2,43138,41626,21906,19720,1512,52.6258,5.0675,2186,0.5263,1.2034,52.1459,10.7144,29.1913,-0.6496,-0.0392,237.022,48,12,7,7,1.7516,7.8032,"research_candidate"
SOL,15,50,10,2,34471,33353,17726,15627,1118,53.1466,6.0892,2099,0.5315,2.2051,52.6108,11.4933,34.6643,-0.8576,-0.1199,189.4011,50,12,7,7,4.2675,8.113,"research_candidate"
SOL,15,50,15,2,27155,26328,14106,12222,827,53.5779,6.9379,1884,0.5358,3.0345,52.975,11.6111,40.6577,-1.1868,-0.1544,149.2033,39,11,7,7,5.1156,9.8553,"research_candidate"
SOL,15,50,20,2,21467,20869,11276,9593,598,54.0323,7.8399,1683,0.5403,3.9083,53.3554,11.6502,46.8203,-1.667,-0.1144,117.9505,33,11,7,7,6.632,11.5238,"research_candidate"
SOL,15,50,25,2,17001,16567,9011,7556,434,54.3913,8.5583,1455,0.5439,4.5986,53.6319,11.3042,53.2442,-2.3636,-0.1372,93.4121,29,10,7,7,6.7155,12.2616,"research_candidate"
SOL,15,50,30,2,13661,13339,7260,6079,322,54.4269,8.645,1181,0.5443,4.6671,53.5805,10.2256,59.5742,-2.7483,0.0018,75.0604,33,10,7,7,6.4916,12.2711,"research_candidate"
SOL,15,50,35,2,10982,10736,5831,4905,246,54.3126,8.432,926,0.5431,4.4473,53.3689,8.937,66.2064,-3.3602,-0.0608,60.3407,38,10,7,7,6.8287,10.1485,"research_candidate"
SOL,15,50,40,2,9063,8867,4828,4039,196,54.4491,8.7057,789,0.5445,4.7098,53.4108,8.3789,72.3127,-3.8272,-0.1682,49.7967,34,10,7,7,5.2466,12,"research_candidate"
SOL,15,50,45,2,7463,7313,3989,3324,150,54.5467,8.9106,665,0.5455,4.8975,53.4034,7.7763,78.7239,-4.2976,-0.127,41.0055,38,10,7,7,2.0833,16.3866,"research_candidate"
SOL,15,50,50,2,6180,6067,3309,2758,113,54.541,8.9159,551,0.5454,4.8865,53.2855,7.074,85.2345,-5.0063,0.0449,33.956,37,10,7,7,2.1559,12.4352,"research_candidate"
SOL,15,50,55,2,5201,5116,2809,2307,85,54.9062,9.652,502,0.5491,5.5888,53.5395,7.0184,91.4123,-5.6764,-0.0524,28.5769,27,10,7,7,2.9586,18.8406,"research_candidate"
SOL,15,50,60,2,4432,4372,2391,1981,60,54.6889,9.2509,410,0.5469,5.171,53.2099,6.2007,97.3084,-6.1256,-0.3898,24.3516,32,10,7,6,-1.199,14.4231,"research_candidate"
SOL,15,50,65,2,3798,3748,2063,1685,50,55.0427,9.9526,378,0.5504,5.8513,53.4457,6.1744,103.126,-6.845,-0.544,20.8681,28,10,7,6,-2.5496,14.6021,"research_candidate"
SOL,15,50,70,2,3192,3152,1724,1428,40,54.6954,9.2732,296,0.547,5.1835,52.9529,5.2723,109.9065,-6.8838,-0.2182,17.5385,19,9,7,7,1.3841,14.3816,"research_candidate"
SOL,15,50,75,2,2774,2739,1505,1234,35,54.9471,9.7693,271,0.5495,5.6674,53.0781,5.1781,115.554,-6.5083,-0.3663,15.2418,18,9,7,7,2.0492,14.6838,"research_candidate"
SOL,15,50,80,2,2408,2378,1307,1071,30,54.9622,9.8007,236,0.5496,5.6964,52.956,4.8396,121.333,-6.1269,-0.1949,13.2308,18,9,7,6,-0.5051,15.0966,"research_candidate"
SOL,15,50,85,2,2091,2064,1135,929,27,54.9903,9.8517,206,0.5499,5.7506,52.8367,4.5343,127.226,-6.3566,-0.2926,11.489,18,9,7,7,2.952,15.1967,"research_candidate"
SOL,15,50,90,2,1822,1797,1000,797,25,55.6483,11.1416,203,0.5565,7.016,53.3417,4.7887,133.1065,-8.1114,-0.3702,10.011,17,8,7,7,5.8824,16.6667,"research_candidate"
SOL,15,50,95,2,1593,1570,870,700,23,55.414,10.6717,170,0.5541,6.5654,52.945,4.2904,138.9692,-8.865,-0.4683,8.7527,15,8,7,7,2.8571,16.2162,"research_candidate"
SOL,15,50,100,2,1406,1384,758,626,22,54.7688,9.3883,132,0.5477,5.3246,52.1369,3.5482,144.4892,-9.286,-0.7718,7.7253,15,8,7,6,0,13.5827,"research_candidate"
SOL,15,40,0,1,52410,50463,26407,24056,1947,52.3294,4.4858,2351,0.5233,0.6335,51.8935,10.4656,21.9208,-0.4253,-0.0894,287.967,78,13,7,7,2.5765,6.5517,"research_candidate"
SOL,15,40,5,2,41900,40436,21405,19031,1464,52.9355,5.6659,2374,0.5294,1.799,52.4487,11.8058,26.7938,-0.5353,-0.0937,230.2198,46,12,7,7,3.2325,9.3106,"research_candidate"
SOL,15,40,10,2,32557,31494,16827,14667,1063,53.4292,6.6345,2160,0.5343,2.7485,52.8779,12.1714,32.35,-0.7355,-0.1009,178.8846,34,11,7,7,5.2712,8.7341,"research_candidate"
SOL,15,40,15,2,25199,24439,13136,11303,760,53.7502,7.2741,1833,0.5375,3.3657,53.1245,11.7252,38.173,-1.0597,-0.093,138.456,33,10,7,7,5.9951,9.8592,"research_candidate"
SOL,15,40,20,2,19286,18755,10144,8611,531,54.0869,7.9488,1533,0.5409,4.0133,53.3729,11.194,44.5522,-1.4404,-0.1442,105.967,32,10,7,7,6.044,11.8834,"research_candidate"
SOL,15,40,25,2,14960,14583,7962,6621,377,54.5978,8.9639,1341,0.546,4.9958,53.7886,11.1047,50.9605,-2.0876,-0.1427,82.1978,28,10,7,7,6.8811,13.7584,"research_candidate"
SOL,15,40,30,2,11749,11477,6261,5216,272,54.5526,8.8944,1045,0.5455,4.9088,53.6402,9.7544,57.401,-2.6126,-0.0793,64.5549,29,10,7,7,5.4318,12.6761,"research_candidate"
SOL,15,40,35,2,9276,9075,4934,4141,201,54.3691,8.5489,793,0.5437,4.5561,53.3427,8.3243,64.0765,-3.088,-0.2571,50.967,34,10,7,7,5.062,11.9512,"research_candidate"
SOL,15,40,40,2,7531,7379,4032,3347,152,54.6416,9.0957,685,0.5464,5.0799,53.5035,7.9743,70.2547,-3.5757,-0.3393,41.3791,30,11,7,7,4.2199,13.5371,"research_candidate"
SOL,15,40,45,2,6126,6020,3293,2727,106,54.701,9.2393,566,0.547,5.1942,53.4409,7.2949,76.6392,-4.2435,-0.2793,33.6593,31,10,7,7,2.8192,13.8728,"research_candidate"
SOL,15,40,50,2,5017,4937,2701,2236,80,54.7093,9.2685,465,0.5471,5.2103,53.3177,6.6179,83.1212,-4.7222,-0.4357,27.5659,30,10,7,7,1.2712,13.4328,"research_candidate"
SOL,15,40,55,2,4194,4134,2282,1852,60,55.2008,10.2527,430,0.552,6.1553,53.6807,6.6878,89.1495,-5.1059,-0.3869,23.044,25,10,7,7,0.5249,14.5602,"research_candidate"
SOL,15,40,60,2,3534,3489,1908,1581,45,54.6862,9.253,327,0.5469,5.1657,53.0301,5.536,95.0596,-4.8506,-0.3342,19.4176,26,9,7,6,-0.9404,16.5854,"research_candidate"
SOL,15,40,65,2,2949,2918,1605,1313,31,55.0034,9.9017,292,0.55,5.7758,53.1929,5.4056,101.5031,-5.2354,-0.2957,16.2033,23,9,7,7,4,14.5,"research_candidate"
SOL,15,40,70,2,2465,2435,1365,1070,30,56.0575,11.9675,295,0.5606,7.8029,54.0781,5.9782,108.2022,-5.5239,-0.5071,13.544,13,9,7,7,5.314,16.3507,"research_candidate"
SOL,15,40,75,2,2107,2080,1171,909,27,56.2981,12.4347,262,0.563,8.2655,54.1567,5.7447,114.2972,-5.9113,-0.6312,11.5769,14,9,7,7,3.6145,17.1352,"research_candidate"
SOL,15,40,80,2,1834,1814,1012,802,20,55.7883,11.4504,210,0.5579,7.2852,53.493,4.9306,119.7628,-5.752,-0.6817,10.0769,16,8,7,6,0,17.3848,"research_candidate"
SOL,15,40,85,2,1604,1584,885,699,20,55.8712,11.596,186,0.5587,7.4446,53.4146,4.6734,125.1256,-5.7257,-0.7471,8.8132,13,7,7,7,5.2632,17.1141,"research_candidate"
SOL,15,40,90,2,1393,1375,765,610,18,55.6364,11.1271,155,0.5564,6.993,52.9983,4.18,130.8261,-6.6569,-0.3899,7.6538,14,7,7,6,0,14.9425,"research_candidate"
SOL,15,40,95,2,1210,1192,659,533,18,55.2852,10.4132,126,0.5529,6.3178,52.4502,3.6495,136.6534,-8.513,-0.294,6.6484,13,7,7,7,4,14.5299,"research_candidate"
SOL,15,40,100,2,1056,1040,582,458,16,55.9615,11.7424,124,0.5596,7.6183,52.9279,3.8451,142.4083,-8.2965,-0.6928,5.8022,11,6,7,7,2.2222,17.4877,"research_candidate"
SOL,15,30,0,1,52400,50452,26461,23991,1948,52.4479,4.7137,2470,0.5245,0.8613,52.0119,10.9966,19.0534,-0.3178,-0.0885,287.9121,55,13,7,7,2.6897,7.0039,"research_candidate"
SOL,15,30,5,2,40340,38925,20627,18298,1415,52.9917,5.7734,2329,0.5299,1.907,52.4955,11.8047,24.0144,-0.4215,-0.0827,221.6484,49,12,7,7,4.4075,8.5478,"research_candidate"
SOL,15,30,10,2,30167,29181,15581,13600,986,53.3943,6.5668,1981,0.5339,2.6814,52.8216,11.5967,29.6061,-0.6067,-0.1407,165.7527,48,12,7,7,5.4185,9.0369,"research_candidate"
SOL,15,30,15,2,22297,21634,11674,9960,663,53.9614,7.6871,1714,0.5396,3.7718,53.2965,11.6531,35.6776,-0.9086,-0.1452,122.511,37,11,7,7,6.7891,11.8675,"research_candidate"
SOL,15,30,20,2,16477,16055,8681,7374,422,54.0704,7.9323,1307,0.5407,3.9815,53.2986,10.315,42.1512,-1.2339,-0.2054,90.533,35,10,7,7,5.8652,12.7874,"research_candidate"
SOL,15,30,25,2,12383,12091,6598,5493,292,54.5695,8.9235,1105,0.5457,4.9414,53.6807,10.0492,48.6917,-1.6505,-0.1459,68.0385,30,10,7,7,6.3617,14.7253,"research_candidate"
SOL,15,30,30,2,9513,9311,5103,4208,202,54.8061,9.4082,895,0.5481,5.3964,53.7935,9.2752,55.1195,-1.9447,-0.27,52.2692,31,11,7,7,7.2565,12.2038,"research_candidate"
SOL,15,30,35,2,7449,7299,3977,3322,150,54.4869,8.7931,655,0.5449,4.7825,53.3424,7.6667,61.4203,-2.4695,-0.2731,40.9286,26,10,7,7,3.0504,11.8243,"research_candidate"
SOL,15,30,40,2,5927,5816,3182,2634,111,54.7111,9.2458,548,0.5471,5.2137,53.4291,7.1857,67.5819,-2.9257,-0.312,32.5659,29,10,7,7,3.169,11.5299,"research_candidate"
SOL,15,30,45,2,4709,4629,2533,2096,80,54.7202,9.2801,437,0.5472,5.2312,53.283,6.423,74.0858,-3.3803,-0.3279,25.8736,25,10,7,7,2.2936,12.5,"research_candidate"
